id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,location.zip_code,categories_list
9mhqcimD0CYvqxzfj_VXnQ,little-bad-wolf-chicago,Little Bad Wolf,https://s3-media0.fl.yelpcdn.com/bphoto/X_RUy9GZ5DJRIzf9A739OQ/o.jpg,False,https://www.yelp.com/biz/little-bad-wolf-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2496,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,"['pickup', 'delivery']",medio,+17739426399,60660,Beer Bar
9mhqcimD0CYvqxzfj_VXnQ,little-bad-wolf-chicago,Little Bad Wolf,https://s3-media0.fl.yelpcdn.com/bphoto/X_RUy9GZ5DJRIzf9A739OQ/o.jpg,False,https://www.yelp.com/biz/little-bad-wolf-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2496,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,"['pickup', 'delivery']",medio,+17739426399,60660,Cocktail Bars
apo9fX6Opmr2Z87sm-_cfg,all-together-now-chicago,All Together Now,https://s3-media0.fl.yelpcdn.com/bphoto/DvMFTWqiDnYrJxGneDdtSQ/o.jpg,False,https://www.yelp.com/biz/all-together-now-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,134,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,"['pickup', 'delivery']",medio,+17736611599,60622,Specialty Food
apo9fX6Opmr2Z87sm-_cfg,all-together-now-chicago,All Together Now,https://s3-media0.fl.yelpcdn.com/bphoto/DvMFTWqiDnYrJxGneDdtSQ/o.jpg,False,https://www.yelp.com/biz/all-together-now-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,134,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,"['pickup', 'delivery']",medio,+17736611599,60622,New American
apo9fX6Opmr2Z87sm-_cfg,all-together-now-chicago,All Together Now,https://s3-media0.fl.yelpcdn.com/bphoto/DvMFTWqiDnYrJxGneDdtSQ/o.jpg,False,https://www.yelp.com/biz/all-together-now-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,134,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,"['pickup', 'delivery']",medio,+17736611599,60622,"Beer, Wine & Spirits"
SNMDHCuAwZQX-Chtq7Q5lA,nettare-chicago-2,Nettare,https://s3-media0.fl.yelpcdn.com/bphoto/_oLV6vx2fjInm-rdkBilqg/o.jpg,False,https://www.yelp.com/biz/nettare-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,53,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,[],medio,,60622,Cocktail Bars
SNMDHCuAwZQX-Chtq7Q5lA,nettare-chicago-2,Nettare,https://s3-media0.fl.yelpcdn.com/bphoto/_oLV6vx2fjInm-rdkBilqg/o.jpg,False,https://www.yelp.com/biz/nettare-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,53,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,[],medio,,60622,New American
SNMDHCuAwZQX-Chtq7Q5lA,nettare-chicago-2,Nettare,https://s3-media0.fl.yelpcdn.com/bphoto/_oLV6vx2fjInm-rdkBilqg/o.jpg,False,https://www.yelp.com/biz/nettare-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,53,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,[],medio,,60622,Cafes
oSI2djSdl7KjNGwb7PDWCg,lao-peng-you-chicago,Lao Peng You,https://s3-media0.fl.yelpcdn.com/bphoto/IDjk5yLfYfNFtH-ed6VtNQ/o.jpg,False,https://www.yelp.com/biz/lao-peng-you-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,372,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.2,['pickup'],medio,+18722068624,60622,Chinese
tQoQbc3vAo3qdTDiNgSekA,pleasant-house-pub-chicago-3,Pleasant House Pub,https://s3-media0.fl.yelpcdn.com/bphoto/qzQBx5S6C-Vm9xhlPEozQQ/o.jpg,False,https://www.yelp.com/biz/pleasant-house-pub-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1001,"[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.4,"['pickup', 'delivery']",medio,+17735237437,60608,British
tQoQbc3vAo3qdTDiNgSekA,pleasant-house-pub-chicago-3,Pleasant House Pub,https://s3-media0.fl.yelpcdn.com/bphoto/qzQBx5S6C-Vm9xhlPEozQQ/o.jpg,False,https://www.yelp.com/biz/pleasant-house-pub-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1001,"[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.4,"['pickup', 'delivery']",medio,+17735237437,60608,Pubs
tQoQbc3vAo3qdTDiNgSekA,pleasant-house-pub-chicago-3,Pleasant House Pub,https://s3-media0.fl.yelpcdn.com/bphoto/qzQBx5S6C-Vm9xhlPEozQQ/o.jpg,False,https://www.yelp.com/biz/pleasant-house-pub-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1001,"[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.4,"['pickup', 'delivery']",medio,+17735237437,60608,Breakfast & Brunch
FzYi3AVHoYZnWXe1BQrQEw,mott-st-chicago-2,Mott St,https://s3-media0.fl.yelpcdn.com/bphoto/iBWTHWKtysWkh3584nK-dw/o.jpg,False,https://www.yelp.com/biz/mott-st-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1110,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"['pickup', 'delivery']",medio,+17736879977,60622,Asian Fusion
FzYi3AVHoYZnWXe1BQrQEw,mott-st-chicago-2,Mott St,https://s3-media0.fl.yelpcdn.com/bphoto/iBWTHWKtysWkh3584nK-dw/o.jpg,False,https://www.yelp.com/biz/mott-st-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1110,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"['pickup', 'delivery']",medio,+17736879977,60622,Bars
bQ1Lc_PEoC2s4kZJcxM43A,lao-der-chicago,Lao Der,https://s3-media0.fl.yelpcdn.com/bphoto/WfLhm_cYp-vXc1Tqtr-y8w/o.jpg,False,https://www.yelp.com/biz/lao-der-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,34,"[{'alias': 'laotian', 'title': 'Laotian'}]",5.0,"['pickup', 'delivery']",medio,+18722414879,60618,Laotian
0IYXh7l_VppKw5y97FehoA,kasama-chicago,Kasama,https://s3-media0.fl.yelpcdn.com/bphoto/APJhh2bUtv_eUTh3GDtw_Q/o.jpg,False,https://www.yelp.com/biz/kasama-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1230,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'newamerican', 'title': 'New American'}]",4.5,['delivery'],medio,+17736973790,60622,Filipino
0IYXh7l_VppKw5y97FehoA,kasama-chicago,Kasama,https://s3-media0.fl.yelpcdn.com/bphoto/APJhh2bUtv_eUTh3GDtw_Q/o.jpg,False,https://www.yelp.com/biz/kasama-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1230,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'newamerican', 'title': 'New American'}]",4.5,['delivery'],medio,+17736973790,60622,Bakeries
0IYXh7l_VppKw5y97FehoA,kasama-chicago,Kasama,https://s3-media0.fl.yelpcdn.com/bphoto/APJhh2bUtv_eUTh3GDtw_Q/o.jpg,False,https://www.yelp.com/biz/kasama-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1230,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'newamerican', 'title': 'New American'}]",4.5,['delivery'],medio,+17736973790,60622,New American
bmTC5TdAQh0s2y24nTS4bA,kayao-chicago,Kayao,https://s3-media0.fl.yelpcdn.com/bphoto/4Wja0ifExm6ZLGoGFh-R1Q/o.jpg,False,https://www.yelp.com/biz/kayao-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,88,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,[],alto,+18723422246,60610,Peruvian
bmTC5TdAQh0s2y24nTS4bA,kayao-chicago,Kayao,https://s3-media0.fl.yelpcdn.com/bphoto/4Wja0ifExm6ZLGoGFh-R1Q/o.jpg,False,https://www.yelp.com/biz/kayao-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,88,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,[],medio,+18723422246,60610,Beer Bar
bmTC5TdAQh0s2y24nTS4bA,kayao-chicago,Kayao,https://s3-media0.fl.yelpcdn.com/bphoto/4Wja0ifExm6ZLGoGFh-R1Q/o.jpg,False,https://www.yelp.com/biz/kayao-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,88,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,[],medio,+18723422246,60610,Cocktail Bars
4i1Ny2zIE1VJSU9gLMkHqg,lula-cafe-chicago-3,Lula Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/xNG0MnCEP_EUjFYuu3VJBg/o.jpg,False,https://www.yelp.com/biz/lula-cafe-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2387,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.3,"['pickup', 'delivery']",medio,+17734899554,60647,New American
4i1Ny2zIE1VJSU9gLMkHqg,lula-cafe-chicago-3,Lula Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/xNG0MnCEP_EUjFYuu3VJBg/o.jpg,False,https://www.yelp.com/biz/lula-cafe-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2387,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.3,"['pickup', 'delivery']",medio,+17734899554,60647,Breakfast & Brunch
4i1Ny2zIE1VJSU9gLMkHqg,lula-cafe-chicago-3,Lula Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/xNG0MnCEP_EUjFYuu3VJBg/o.jpg,False,https://www.yelp.com/biz/lula-cafe-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2387,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.3,"['pickup', 'delivery']",medio,+17734899554,60647,Desserts
dro6ttzG0H2PlES0gI8LIg,tortello-chicago,Tortello,https://s3-media0.fl.yelpcdn.com/bphoto/D8lGceXgKYT3Gq8x_-KQaA/o.jpg,False,https://www.yelp.com/biz/tortello-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,562,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",4.3,['delivery'],medio,+17733601293,60622,Pasta Shops
dro6ttzG0H2PlES0gI8LIg,tortello-chicago,Tortello,https://s3-media0.fl.yelpcdn.com/bphoto/D8lGceXgKYT3Gq8x_-KQaA/o.jpg,False,https://www.yelp.com/biz/tortello-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,562,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",4.3,['delivery'],medio,+17733601293,60622,Italian
dro6ttzG0H2PlES0gI8LIg,tortello-chicago,Tortello,https://s3-media0.fl.yelpcdn.com/bphoto/D8lGceXgKYT3Gq8x_-KQaA/o.jpg,False,https://www.yelp.com/biz/tortello-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,562,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",4.3,['delivery'],medio,+17733601293,60622,Salad
l_602ggEZES7dW_WeOmKYA,elia-chicago,Elia,https://s3-media0.fl.yelpcdn.com/bphoto/Nb73usJ0nSu-HgwJi7ovVg/o.jpg,False,https://www.yelp.com/biz/elia-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,121,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"['delivery', 'pickup', 'restaurant_reservation']",medio,+17737703658,60622,Turkish
l_602ggEZES7dW_WeOmKYA,elia-chicago,Elia,https://s3-media0.fl.yelpcdn.com/bphoto/Nb73usJ0nSu-HgwJi7ovVg/o.jpg,False,https://www.yelp.com/biz/elia-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,121,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"['delivery', 'pickup', 'restaurant_reservation']",medio,+17737703658,60622,Mediterranean
l_602ggEZES7dW_WeOmKYA,elia-chicago,Elia,https://s3-media0.fl.yelpcdn.com/bphoto/Nb73usJ0nSu-HgwJi7ovVg/o.jpg,False,https://www.yelp.com/biz/elia-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,121,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"['delivery', 'pickup', 'restaurant_reservation']",medio,+17737703658,60622,Halal
iOMvXQYFl6_mtw0wX6ZUXw,forbidden-root-chicago,Forbidden Root,https://s3-media0.fl.yelpcdn.com/bphoto/flCaVpuO0bD6PAuWBntEnA/o.jpg,False,https://www.yelp.com/biz/forbidden-root-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,634,"[{'alias': 'brewpubs', 'title': 'Brewpubs'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,"['delivery', 'pickup']",medio,+13129292202,60622,Brewpubs
iOMvXQYFl6_mtw0wX6ZUXw,forbidden-root-chicago,Forbidden Root,https://s3-media0.fl.yelpcdn.com/bphoto/flCaVpuO0bD6PAuWBntEnA/o.jpg,False,https://www.yelp.com/biz/forbidden-root-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,634,"[{'alias': 'brewpubs', 'title': 'Brewpubs'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,"['delivery', 'pickup']",medio,+13129292202,60622,Tapas/Small Plates
iOMvXQYFl6_mtw0wX6ZUXw,forbidden-root-chicago,Forbidden Root,https://s3-media0.fl.yelpcdn.com/bphoto/flCaVpuO0bD6PAuWBntEnA/o.jpg,False,https://www.yelp.com/biz/forbidden-root-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,634,"[{'alias': 'brewpubs', 'title': 'Brewpubs'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,"['delivery', 'pickup']",medio,+13129292202,60622,Cocktail Bars
ZhHonGY7XknrPjwtx2jg2A,khmai-chicago,Khmai,https://s3-media0.fl.yelpcdn.com/bphoto/wj5cBkghQVUwDINqCLeHBw/o.jpg,False,https://www.yelp.com/biz/khmai-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,73,"[{'alias': 'cambodian', 'title': 'Cambodian'}]",4.5,[],medio,+13126267710,60626,Cambodian
rzeQrwEuv1lo_wu1oD_brA,mirella-s-tavern-chicago,Mirella’s Tavern,https://s3-media0.fl.yelpcdn.com/bphoto/9_cmjjPLv0u0jSeL02ogOQ/o.jpg,False,https://www.yelp.com/biz/mirella-s-tavern-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,66,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.4,"['delivery', 'pickup']",medio,+17732706196,60622,Restaurants
9aUbPj7dgcjdqF_C0OKjPQ,gavroche-chicago,Gavroche,https://s3-media0.fl.yelpcdn.com/bphoto/ZMKGxH4B6-VDcutPTi_Deg/o.jpg,False,https://www.yelp.com/biz/gavroche-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,51,"[{'alias': 'french', 'title': 'French'}]",4.5,[],alto,+13128988925,60611,French
WyjV1N1iQcXnk9_oLHaKxw,pinched-on-the-river-chicago,Pinched on the River,https://s3-media0.fl.yelpcdn.com/bphoto/XTSO346yeQ3HDZVLg-_JaA/o.jpg,False,https://www.yelp.com/biz/pinched-on-the-river-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,496,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.4,"['delivery', 'pickup']",medio,+13125263883,60611,Mediterranean
WyjV1N1iQcXnk9_oLHaKxw,pinched-on-the-river-chicago,Pinched on the River,https://s3-media0.fl.yelpcdn.com/bphoto/XTSO346yeQ3HDZVLg-_JaA/o.jpg,False,https://www.yelp.com/biz/pinched-on-the-river-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,496,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.4,"['delivery', 'pickup']",medio,+13125263883,60611,Wine Bars
-otD9myzwCgSYXdcx90jLQ,dear-margaret-chicago,Dear Margaret,https://s3-media0.fl.yelpcdn.com/bphoto/NcLrflRO5HFW5VZlE_TzFg/o.jpg,False,https://www.yelp.com/biz/dear-margaret-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,167,"[{'alias': 'french', 'title': 'French'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.6,['delivery'],alto,+17733608213,60657,French
-otD9myzwCgSYXdcx90jLQ,dear-margaret-chicago,Dear Margaret,https://s3-media0.fl.yelpcdn.com/bphoto/NcLrflRO5HFW5VZlE_TzFg/o.jpg,False,https://www.yelp.com/biz/dear-margaret-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,167,"[{'alias': 'french', 'title': 'French'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.6,['delivery'],alto,+17733608213,60657,Comfort Food
-otD9myzwCgSYXdcx90jLQ,dear-margaret-chicago,Dear Margaret,https://s3-media0.fl.yelpcdn.com/bphoto/NcLrflRO5HFW5VZlE_TzFg/o.jpg,False,https://www.yelp.com/biz/dear-margaret-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,167,"[{'alias': 'french', 'title': 'French'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.6,['delivery'],alto,+17733608213,60657,Desserts
incGwtfg6rwT00w9WAqE0A,apolonia-chicago,Apolonia,https://s3-media0.fl.yelpcdn.com/bphoto/uhla3PK6YfCc---649vrNg/o.jpg,False,https://www.yelp.com/biz/apolonia-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,306,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.4,[],alto,+13123632431,60616,Modern European
incGwtfg6rwT00w9WAqE0A,apolonia-chicago,Apolonia,https://s3-media0.fl.yelpcdn.com/bphoto/uhla3PK6YfCc---649vrNg/o.jpg,False,https://www.yelp.com/biz/apolonia-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,306,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.4,[],alto,+13123632431,60616,Bars
incGwtfg6rwT00w9WAqE0A,apolonia-chicago,Apolonia,https://s3-media0.fl.yelpcdn.com/bphoto/uhla3PK6YfCc---649vrNg/o.jpg,False,https://www.yelp.com/biz/apolonia-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,306,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.4,[],alto,+13123632431,60616,Mediterranean
